Datetime,PM2.5,PM10,NOx,CO
2018-05-15 12:00:00,29.51,,16.44,0.49
2018-05-16 12:00:00,28.09,,8.9,0.86
2018-05-17 12:00:00,35.0,,7.98,0.8
2018-05-18 12:00:00,32.97,,13.93,0.64
2018-05-19 12:00:00,16.27,,11.13,0.87
2018-05-20 12:00:00,65.22,52.98,11.37,1.01
2018-05-21 12:00:00,29.73,,9.47,0.62
2018-05-22 12:00:00,115.44,54.55,15.2,0.84
2018-05-23 12:00:00,34.86,67.49,14.01,0.77
2018-05-24 12:00:00,24.47,52.58,16.09,0.85
2018-05-25 12:00:00,27.66,75.35,16.02,1.22
2018-05-26 12:00:00,25.68,42.59,20.38,1.11
2018-05-27 12:00:00,14.74,,16.51,0.91
2018-05-28 12:00:00,4.75,,10.56,1.16
2018-05-29 12:00:00,0.47,15.82,13.97,0.91
2018-05-30 12:00:00,26.66,53.48,12.77,0.9
2018-05-31 12:00:00,26.41,31.95,15.02,0.87
2018-06-01 12:00:00,32.86,57.38,15.8,1.1
2018-06-02 12:00:00,21.87,34.01,12.02,1.3
2018-06-03 12:00:00,16.13,34.02,9.3,0.78
2018-06-04 12:00:00,19.7,37.76,15.94,0.98
2018-06-05 12:00:00,13.17,15.44,11.84,0.77
2018-06-06 12:00:00,18.77,22.0,12.76,0.87
2018-06-07 12:00:00,15.64,30.2,17.52,1.02
2018-06-08 12:00:00,21.09,19.37,17.62,0.92
2018-06-09 12:00:00,13.26,26.72,13.32,0.93
2018-06-10 12:00:00,17.45,33.29,15.96,0.78
2018-06-11 12:00:00,32.07,40.66,12.32,0.95
2018-06-12 12:00:00,14.64,46.09,13.18,0.91
2018-06-13 12:00:00,24.32,48.14,15.8,0.88
2018-06-14 12:00:00,15.07,28.14,17.64,0.81
2018-06-15 12:00:00,14.69,25.46,13.8,0.98
2018-06-16 12:00:00,13.34,37.59,15.34,0.96
2018-06-17 12:00:00,18.24,40.72,14.63,0.83
2018-06-18 12:00:00,17.78,112.24,19.63,0.97
2018-06-19 12:00:00,7.89,131.19,15.19,1.16
2018-06-20 12:00:00,9.49,86.06,14.84,0.96
2018-06-21 12:00:00,11.89,68.7,16.86,1.06
2018-06-22 12:00:00,11.33,72.84,24.43,0.91
2018-06-23 12:00:00,13.28,72.86,18.69,0.98
2018-06-24 12:00:00,17.7,65.66,16.21,1.11
2018-06-25 12:00:00,22.82,64.65,13.18,1.19
2018-06-26 12:00:00,22.89,69.77,13.41,0.92
2018-06-27 12:00:00,18.3,46.34,9.79,1.1
2018-06-28 12:00:00,15.42,26.56,16.53,1.02
2018-06-29 12:00:00,10.65,44.5,13.69,0.93
2018-06-30 12:00:00,16.48,63.66,31.46,0.91
2018-07-01 12:00:00,17.39,67.61,40.33,0.86
2018-07-02 12:00:00,12.67,51.01,46.32,0.82
2018-07-03 12:00:00,21.57,65.45,30.55,0.94
2018-07-04 12:00:00,17.94,78.94,25.81,0.81
2018-07-05 12:00:00,21.66,89.33,23.74,0.88
2018-07-06 12:00:00,20.95,88.56,25.08,0.96
2018-07-07 12:00:00,15.4,39.06,23.91,0.76
2018-07-08 12:00:00,15.29,47.07,18.65,0.85
2018-07-09 12:00:00,19.94,70.89,25.09,0.9
2018-07-10 12:00:00,18.73,75.32,22.16,0.88
2018-07-11 12:00:00,14.76,76.8,24.05,1.21
2018-07-12 12:00:00,20.2,63.99,26.5,0.74
2018-07-13 12:00:00,16.38,56.21,26.97,0.81
2018-07-14 12:00:00,18.89,127.6,24.38,0.66
2018-07-15 12:00:00,17.47,84.3,17.34,0.77
2018-07-16 12:00:00,19.15,56.63,27.62,0.92
2018-07-17 12:00:00,15.37,52.37,21.75,0.93
2018-07-18 12:00:00,19.74,71.23,13.76,0.69
2018-07-19 12:00:00,17.06,54.55,18.34,1.07
2018-07-20 12:00:00,15.92,53.12,13.83,0.91
2018-07-21 12:00:00,19.11,56.26,18.51,0.7
2018-07-22 12:00:00,17.47,76.75,12.07,0.9
2018-07-23 12:00:00,18.89,70.56,17.76,0.92
2018-07-24 12:00:00,19.3,61.35,18.67,1.71
2018-07-25 12:00:00,13.87,44.48,15.95,0.89
2018-07-26 12:00:00,16.31,56.91,30.99,0.78
2018-07-27 12:00:00,20.17,72.6,22.45,0.71
2018-07-28 12:00:00,15.88,67.26,17.42,0.85
2018-07-29 12:00:00,18.73,56.26,15.44,0.8
2018-07-30 12:00:00,19.79,59.94,15.76,1.05
2018-07-31 12:00:00,16.66,70.92,37.44,0.75
2018-08-01 12:00:00,18.25,190.79,29.31,0.8
2018-08-02 12:00:00,15.15,64.86,19.34,0.75
2018-08-03 12:00:00,17.12,63.72,18.57,0.66
2018-08-04 12:00:00,22.03,93.02,30.21,0.78
2018-08-05 12:00:00,17.71,87.87,22.01,0.93
2018-08-06 12:00:00,18.6,82.68,28.52,0.72
2018-08-07 12:00:00,15.08,67.52,35.29,0.81
2018-08-08 12:00:00,15.08,24.58,44.21,0.91
2018-08-09 12:00:00,14.31,53.28,29.02,0.83
2018-08-10 12:00:00,19.21,80.55,35.17,0.82
2018-08-11 12:00:00,18.82,55.23,30.88,0.79
2018-08-12 12:00:00,14.44,37.18,22.03,0.7
2018-08-13 12:00:00,12.96,57.41,28.45,0.77
2018-08-14 12:00:00,17.76,53.97,33.03,0.71
2018-08-15 12:00:00,12.74,43.71,24.93,0.8
2018-08-16 12:00:00,10.78,37.72,28.65,0.7
2018-08-17 12:00:00,16.87,61.49,30.73,0.76
2018-08-18 12:00:00,22.91,57.53,29.78,0.82
2018-08-19 12:00:00,15.04,49.7,28.47,0.75
2018-08-20 12:00:00,20.03,65.43,39.53,0.8
2018-08-21 12:00:00,21.34,86.48,31.69,0.84
2018-08-22 12:00:00,17.06,76.04,29.11,0.73
2018-08-23 12:00:00,17.71,54.05,34.56,0.94
2018-08-24 12:00:00,20.09,60.88,30.87,0.78
2018-08-25 12:00:00,19.69,66.12,29.77,0.83
2018-08-26 12:00:00,15.88,60.31,27.27,0.71
2018-08-27 12:00:00,20.61,80.95,37.08,0.94
2018-08-28 12:00:00,21.52,82.26,35.33,0.91
2018-08-29 12:00:00,16.71,65.89,31.19,0.81
2018-08-30 12:00:00,21.24,70.24,35.74,0.85
2018-08-31 12:00:00,15.79,61.86,30.48,0.83
2018-09-01 12:00:00,21.07,73.78,24.29,0.77
2018-09-02 12:00:00,22.03,65.56,22.74,0.68
2018-09-03 12:00:00,24.83,77.64,27.73,0.78
2018-09-04 12:00:00,22.41,82.45,32.34,0.73
2018-09-05 12:00:00,21.84,71.79,28.18,0.7
2018-09-06 12:00:00,16.88,68.36,32.15,0.76
2018-09-07 12:00:00,18.8,74.39,33.14,0.77
2018-09-08 12:00:00,14.84,45.99,17.94,0.62
2018-09-09 12:00:00,23.03,68.91,16.6,0.78
2018-09-10 12:00:00,29.57,83.42,30.47,1.02
2018-09-11 12:00:00,28.48,75.96,41.5,1.01
2018-09-12 12:00:00,36.23,98.24,37.62,0.95
2018-09-13 12:00:00,26.02,84.28,20.05,0.89
2018-09-14 12:00:00,32.39,70.36,23.99,0.89
2018-09-15 12:00:00,28.65,71.35,31.6,0.94
2018-09-16 12:00:00,20.56,60.83,37.05,0.79
2018-09-17 12:00:00,16.44,49.47,26.98,0.83
2018-09-18 12:00:00,20.24,60.57,23.73,0.76
2018-09-19 12:00:00,15.82,71.73,29.5,0.83
2018-09-20 12:00:00,23.43,81.42,52.04,0.76
2018-09-21 12:00:00,24.84,70.08,28.52,0.89
2018-09-22 12:00:00,19.22,52.28,22.52,0.64
2018-09-23 12:00:00,35.75,84.97,26.02,0.71
2018-09-24 12:00:00,14.41,36.88,31.2,0.94
2018-09-25 12:00:00,18.91,53.45,28.5,0.89
2018-09-26 12:00:00,27.79,66.96,29.83,0.92
2018-09-27 12:00:00,36.09,101.69,31.68,0.71
2018-09-28 12:00:00,22.28,78.11,32.72,0.72
2018-09-29 12:00:00,15.98,54.06,33.71,0.76
2018-09-30 12:00:00,16.94,56.68,22.6,0.75
2018-10-01 12:00:00,19.77,62.39,27.56,0.78
2018-10-02 12:00:00,14.95,42.97,29.56,0.65
2018-10-03 12:00:00,17.63,57.16,34.84,0.78
2018-10-04 12:00:00,18.05,57.84,38.2,0.77
2018-10-05 12:00:00,11.55,40.37,39.63,0.86
2018-10-06 12:00:00,14.69,39.86,34.54,0.9
2018-10-07 12:00:00,17.11,55.32,27.57,0.65
2018-10-08 12:00:00,41.34,109.04,34.44,0.77
2018-10-09 12:00:00,28.12,74.85,30.03,0.67
2018-10-10 12:00:00,33.89,105.08,32.76,0.74
2018-10-11 12:00:00,46.27,133.18,32.87,0.7
2018-10-12 12:00:00,47.83,117.77,22.43,0.68
2018-10-13 12:00:00,51.81,110.58,19.14,0.6
2018-10-14 12:00:00,45.68,104.88,20.46,0.65
2018-10-15 12:00:00,45.16,95.16,26.62,0.8
2018-10-16 12:00:00,33.38,88.5,26.89,0.72
2018-10-17 12:00:00,19.03,47.22,19.42,0.59
2018-10-18 12:00:00,32.79,55.08,24.85,0.72
2018-10-19 12:00:00,21.39,61.13,22.06,0.68
2018-10-20 12:00:00,22.9,74.07,27.63,0.73
2018-10-21 12:00:00,40.6,110.63,28.96,0.65
2018-10-22 12:00:00,36.82,111.72,30.65,0.86
2018-10-23 12:00:00,37.63,107.15,30.29,0.86
2018-10-24 12:00:00,33.02,88.33,30.38,0.84
2018-10-25 12:00:00,44.16,114.22,37.23,0.85
2018-10-26 12:00:00,44.04,118.6,37.12,0.83
2018-10-27 12:00:00,24.07,99.47,42.63,0.84
2018-10-28 12:00:00,30.08,92.17,33.31,0.66
2018-10-29 12:00:00,28.68,88.56,38.16,0.78
2018-10-30 12:00:00,32.55,87.04,40.36,0.81
2018-10-31 12:00:00,35.25,103.0,35.32,1.25
2018-11-01 12:00:00,22.7,66.03,27.43,1.44
2018-11-02 12:00:00,21.7,80.86,34.36,1.41
2018-11-03 12:00:00,19.61,56.49,30.43,0.82
2018-11-04 12:00:00,20.44,58.32,23.75,0.76
2018-11-05 12:00:00,25.45,208.85,28.26,1.05
2018-11-06 12:00:00,16.58,65.71,30.21,1.11
2018-11-07 12:00:00,27.36,80.29,26.84,0.94
2018-11-08 12:00:00,23.88,67.81,26.28,0.88
2018-11-09 12:00:00,30.38,82.42,26.45,0.97
2018-11-10 12:00:00,52.65,78.6,30.85,0.97
2018-11-11 12:00:00,51.91,91.34,26.76,1.27
2018-11-12 12:00:00,52.04,101.15,38.98,0.99
2018-11-13 12:00:00,55.32,104.16,27.46,1.03
2018-11-14 12:00:00,43.88,77.89,30.76,1.09
2018-11-15 12:00:00,155.18,91.04,35.56,1.94
2018-11-16 12:00:00,22.39,77.39,31.37,1.05
2018-11-17 12:00:00,45.1,90.77,23.51,1.1
2018-11-18 12:00:00,46.52,93.1,29.21,0.99
2018-11-19 12:00:00,17.52,62.27,27.61,0.99
2018-11-20 12:00:00,23.53,62.32,33.23,1.05
2018-11-21 12:00:00,32.64,89.55,35.2,1.05
2018-11-22 12:00:00,16.22,50.96,37.03,1.25
2018-11-23 12:00:00,,71.45,31.67,1.16
2018-11-24 12:00:00,53.96,97.45,27.23,1.12
2018-11-25 12:00:00,58.35,116.64,24.59,0.85
2018-11-26 12:00:00,87.86,130.85,29.94,0.98
2018-11-27 12:00:00,48.76,95.15,97.32,0.75
2018-11-28 12:00:00,44.25,92.22,29.95,0.85
2018-11-29 12:00:00,34.29,93.11,31.82,0.94
2018-11-30 12:00:00,45.9,86.36,29.87,0.88
2018-12-01 12:00:00,43.97,82.28,33.39,0.93
2018-12-02 12:00:00,25.98,57.98,26.17,0.84
2018-12-03 12:00:00,22.5,75.72,30.45,1.02
2018-12-04 12:00:00,27.03,67.88,34.9,1.05
2018-12-05 12:00:00,43.85,42.56,25.03,0.77
2018-12-06 12:00:00,30.86,84.35,36.06,0.92
2018-12-07 12:00:00,30.44,189.91,32.34,0.88
2018-12-08 12:00:00,57.92,107.17,20.56,0.76
2018-12-09 12:00:00,57.26,97.33,22.43,0.81
2018-12-10 12:00:00,70.65,136.29,27.38,0.93
2018-12-11 12:00:00,89.49,136.7,27.12,0.92
2018-12-12 12:00:00,81.91,117.63,26.14,0.91
2018-12-13 12:00:00,63.54,96.58,21.54,0.72
2018-12-14 12:00:00,41.41,85.55,34.6,1.1
2018-12-15 12:00:00,36.88,79.21,33.75,0.99
2018-12-16 12:00:00,60.41,119.77,34.78,1.16
2018-12-17 12:00:00,74.97,127.28,34.78,0.93
2018-12-18 12:00:00,64.64,152.04,43.62,0.91
2018-12-19 12:00:00,52.55,126.1,34.95,0.95
2018-12-20 12:00:00,42.88,110.47,29.96,0.7
2018-12-21 12:00:00,39.15,91.95,31.1,0.95
2018-12-22 12:00:00,38.35,97.83,33.25,1.3
2018-12-23 12:00:00,34.91,95.83,22.38,1.3
2018-12-24 12:00:00,41.55,94.62,26.96,0.76
2018-12-25 12:00:00,63.04,112.82,31.76,0.87
2018-12-26 12:00:00,36.33,93.66,29.87,0.84
2018-12-27 12:00:00,54.23,113.36,22.7,0.72
2018-12-28 12:00:00,65.38,117.69,25.92,0.94
2018-12-29 12:00:00,62.64,110.84,32.85,1.01
2018-12-30 12:00:00,56.0,103.07,23.21,0.79
2018-12-31 12:00:00,37.19,98.74,34.05,0.87
2019-01-01 12:00:00,54.42,102.82,31.06,0.81
2019-01-02 12:00:00,41.41,93.95,33.99,1.08
2019-01-03 12:00:00,38.71,96.74,44.34,1.24
2019-01-04 12:00:00,40.75,98.48,44.18,0.94
2019-01-05 12:00:00,45.11,109.57,35.19,0.87
2019-01-06 12:00:00,59.38,113.8,33.36,0.81
2019-01-07 12:00:00,55.82,138.36,37.33,0.94
2019-01-08 12:00:00,47.42,94.43,34.84,0.83
2019-01-09 12:00:00,57.79,108.48,39.29,0.93
2019-01-10 12:00:00,57.83,114.73,47.36,1.05
2019-01-11 12:00:00,55.15,121.04,47.4,1.01
2019-01-12 12:00:00,63.75,126.67,36.29,1.34
2019-01-13 12:00:00,67.76,123.37,47.57,0.74
2019-01-14 12:00:00,66.79,125.58,41.09,1.09
2019-01-15 12:00:00,34.24,79.78,38.36,0.9
2019-01-16 12:00:00,54.63,88.31,33.97,0.93
2019-01-17 12:00:00,53.53,120.53,31.23,0.83
2019-01-18 12:00:00,72.48,130.13,24.53,1.88
2019-01-19 12:00:00,32.02,85.04,28.63,0.88
2019-01-20 12:00:00,32.23,91.42,23.35,0.71
2019-01-21 12:00:00,50.94,99.09,31.66,0.75
2019-01-22 12:00:00,73.95,133.42,23.4,0.67
2019-01-23 12:00:00,48.94,102.46,20.47,0.7
2019-01-24 12:00:00,54.81,121.64,21.14,0.76
2019-01-25 12:00:00,34.79,98.05,22.9,0.76
2019-01-26 12:00:00,61.69,99.47,21.06,0.84
2019-01-27 12:00:00,45.54,109.49,19.3,0.76
2019-01-28 12:00:00,58.34,94.71,20.32,0.77
2019-01-29 12:00:00,33.13,70.82,30.87,1.0
2019-01-30 12:00:00,45.7,90.94,28.87,0.99
2019-01-31 12:00:00,46.59,101.35,29.0,0.83
2019-02-01 12:00:00,50.44,108.98,26.17,0.69
2019-02-02 12:00:00,39.54,92.16,27.84,0.66
2019-02-03 12:00:00,33.58,97.35,21.35,0.76
2019-02-04 12:00:00,31.3,80.0,25.75,0.72
2019-02-05 12:00:00,32.79,87.44,22.75,0.76
2019-02-06 12:00:00,47.01,117.29,33.04,0.71
2019-02-07 12:00:00,52.47,123.11,22.42,0.83
2019-02-08 12:00:00,50.32,104.65,17.52,0.71
2019-02-09 12:00:00,58.15,146.8,25.64,1.21
2019-02-10 12:00:00,58.04,100.0,25.03,0.94
2019-02-11 12:00:00,44.79,78.73,27.93,0.96
2019-02-12 12:00:00,45.97,103.64,28.36,0.75
2019-02-13 12:00:00,56.49,110.0,35.56,0.79
2019-02-14 12:00:00,39.73,64.62,24.62,0.56
2019-02-15 12:00:00,31.16,84.58,24.24,0.8
2019-02-16 12:00:00,39.86,86.34,28.88,0.88
2019-02-17 12:00:00,33.61,86.46,32.13,0.82
2019-02-18 12:00:00,42.73,98.98,31.87,1.15
2019-02-19 12:00:00,43.36,102.76,26.56,0.83
2019-02-20 12:00:00,30.16,83.82,25.44,0.87
2019-02-21 12:00:00,30.23,89.28,36.42,0.88
2019-02-22 12:00:00,33.95,106.2,34.94,0.78
2019-02-23 12:00:00,30.9,82.51,41.4,1.0
2019-02-24 12:00:00,33.14,75.22,38.42,0.78
2019-02-25 12:00:00,38.61,82.61,38.88,0.74
2019-02-26 12:00:00,50.91,99.74,27.91,0.76
2019-02-27 12:00:00,39.71,92.28,20.23,0.74
2019-02-28 12:00:00,44.03,112.31,39.73,0.74
2019-03-01 12:00:00,47.76,118.04,33.21,0.9
2019-03-02 12:00:00,41.18,106.01,24.92,0.84
2019-03-03 12:00:00,24.51,91.65,22.04,0.64
2019-03-04 12:00:00,37.98,98.22,25.09,0.98
2019-03-05 12:00:00,38.4,90.44,21.18,0.75
2019-03-06 12:00:00,35.94,108.86,33.93,1.1
2019-03-07 12:00:00,64.82,163.94,28.25,1.51
2019-03-08 12:00:00,48.8,142.75,26.9,1.16
2019-03-09 12:00:00,49.6,110.21,20.2,0.84
2019-03-10 12:00:00,28.39,102.84,12.82,0.88
2019-03-11 12:00:00,29.34,77.4,15.06,0.65
2019-03-12 12:00:00,38.96,103.93,22.79,0.78
2019-03-13 12:00:00,34.36,116.52,25.88,1.35
2019-03-14 12:00:00,32.7,126.54,27.98,0.65
2019-03-15 12:00:00,35.1,113.56,26.08,0.78
2019-03-16 12:00:00,35.31,120.09,34.91,0.91
2019-03-17 12:00:00,34.38,97.55,20.27,0.67
2019-03-18 12:00:00,42.14,93.88,18.05,0.84
2019-03-19 12:00:00,30.12,79.6,19.32,0.67
2019-03-20 12:00:00,29.82,86.1,20.33,0.61
2019-03-21 12:00:00,33.9,84.05,20.76,0.88
2019-03-22 12:00:00,35.74,83.25,21.54,0.72
2019-03-23 12:00:00,38.0,98.6,19.18,0.85
2019-03-24 12:00:00,35.86,94.2,20.25,0.81
2019-03-25 12:00:00,40.17,117.71,28.71,1.0
2019-03-26 12:00:00,39.29,116.17,30.43,1.07
2019-03-27 12:00:00,44.08,103.33,25.97,1.15
2019-03-28 12:00:00,73.03,120.43,34.95,1.09
2019-03-29 12:00:00,45.07,106.65,23.31,1.06
2019-03-30 12:00:00,38.24,106.07,24.23,0.94
2019-03-31 12:00:00,51.18,100.65,22.46,0.81
2019-04-01 12:00:00,48.75,116.4,36.92,1.04
2019-04-02 12:00:00,44.46,199.81,31.33,0.99
2019-04-03 12:00:00,42.39,106.94,29.7,0.74
2019-04-04 12:00:00,39.85,85.44,21.85,0.83
2019-04-05 12:00:00,36.95,94.21,29.61,1.13
2019-04-06 12:00:00,36.89,106.96,19.97,0.84
2019-04-07 12:00:00,35.46,86.79,21.31,0.92
2019-04-08 12:00:00,33.26,95.68,25.24,0.95
2019-04-09 12:00:00,34.04,99.26,28.44,0.84
2019-04-10 12:00:00,39.46,105.66,28.68,1.2
2019-04-11 12:00:00,36.84,117.16,26.78,0.83
2019-04-12 12:00:00,37.77,103.38,35.33,1.02
2019-04-13 12:00:00,31.0,106.34,24.97,0.86
2019-04-14 12:00:00,35.55,99.25,21.08,0.74
2019-04-15 12:00:00,36.74,85.47,25.7,0.97
2019-04-16 12:00:00,22.08,83.57,22.08,0.75
2019-04-17 12:00:00,39.3,111.34,22.52,1.07
2019-04-18 12:00:00,29.19,60.55,21.98,0.95
2019-04-19 12:00:00,42.54,48.04,18.33,0.66
2019-04-20 12:00:00,31.04,66.84,27.13,0.92
2019-04-21 12:00:00,23.61,57.16,22.67,0.88
2019-04-22 12:00:00,44.71,93.1,27.64,0.99
2019-04-23 12:00:00,31.2,87.55,28.56,1.18
2019-04-24 12:00:00,44.95,102.19,28.25,1.13
2019-04-25 12:00:00,56.21,102.94,25.43,0.92
2019-04-26 12:00:00,47.65,96.18,23.94,0.86
2019-04-27 12:00:00,41.62,112.3,17.85,0.67
2019-04-28 12:00:00,45.72,111.18,18.4,0.91
2019-04-29 12:00:00,43.44,99.19,29.52,1.44
2019-04-30 12:00:00,36.9,93.17,29.34,0.74
2019-05-01 12:00:00,21.32,72.71,20.23,1.96
2019-05-02 12:00:00,35.1,111.27,29.38,0.84
2019-05-03 12:00:00,46.81,92.01,31.41,0.83
2019-05-04 12:00:00,48.58,115.33,26.09,0.75
2019-05-05 12:00:00,48.5,109.74,22.37,0.75
2019-05-06 12:00:00,62.14,110.39,22.09,1.23
2019-05-07 12:00:00,71.51,92.46,26.54,0.77
2019-05-08 12:00:00,34.78,100.47,30.67,1.18
2019-05-09 12:00:00,28.42,79.84,26.78,0.67
2019-05-10 12:00:00,32.33,83.74,28.34,0.99
2019-05-11 12:00:00,31.58,90.88,21.38,1.54
2019-05-12 12:00:00,26.13,82.8,16.47,0.74
2019-05-13 12:00:00,22.71,71.24,20.53,0.97
2019-05-14 12:00:00,29.99,87.43,20.18,0.92
2019-05-15 12:00:00,30.07,80.97,19.72,0.68
2019-05-16 12:00:00,34.01,84.27,25.03,0.98
2019-05-17 12:00:00,34.28,89.33,20.53,1.07
2019-05-18 12:00:00,41.84,94.01,20.97,0.89
2019-05-19 12:00:00,30.56,83.49,17.84,0.69
2019-05-20 12:00:00,32.63,89.6,17.06,0.98
2019-05-21 12:00:00,39.29,72.75,16.94,0.7
2019-05-22 12:00:00,42.33,95.67,18.12,0.73
2019-05-23 12:00:00,37.89,88.46,18.06,0.73
2019-05-24 12:00:00,38.18,87.48,22.87,1.17
2019-05-25 12:00:00,29.2,82.53,21.68,0.84
2019-05-26 12:00:00,16.43,41.7,22.38,0.69
2019-05-27 12:00:00,21.98,51.22,30.41,0.74
2019-05-28 12:00:00,34.87,77.82,24.0,0.91
2019-05-29 12:00:00,28.76,68.57,18.39,0.79
2019-05-30 12:00:00,41.75,85.88,19.38,0.66
2019-05-31 12:00:00,32.36,67.71,20.14,0.69
2019-06-01 12:00:00,33.03,56.05,23.2,0.65
2019-06-02 12:00:00,33.42,68.9,18.12,0.81
2019-06-03 12:00:00,15.87,39.3,25.83,0.86
2019-06-04 12:00:00,29.02,62.6,25.51,0.81
2019-06-05 12:00:00,32.58,59.93,25.93,0.92
2019-06-06 12:00:00,23.99,43.04,29.63,0.81
2019-06-07 12:00:00,21.06,52.5,23.64,1.19
2019-06-08 12:00:00,24.33,44.62,30.4,0.71
2019-06-09 12:00:00,14.3,40.28,19.07,0.59
2019-06-10 12:00:00,9.57,30.15,18.11,0.69
2019-06-11 12:00:00,9.83,37.32,22.16,0.87
2019-06-12 12:00:00,12.07,48.64,20.69,0.8
2019-06-13 12:00:00,14.89,38.68,26.46,0.76
2019-06-14 12:00:00,19.56,51.06,25.49,0.51
2019-06-15 12:00:00,24.02,49.55,19.83,0.63
2019-06-16 12:00:00,23.23,71.5,21.36,0.62
2019-06-17 12:00:00,26.95,77.27,26.87,0.67
2019-06-18 12:00:00,27.8,82.02,23.65,0.7
2019-06-19 12:00:00,24.84,67.31,18.86,0.62
2019-06-20 12:00:00,64.44,51.01,21.71,0.79
2019-06-21 12:00:00,28.88,68.85,21.1,0.85
2019-06-22 12:00:00,13.54,44.83,19.29,0.63
2019-06-23 12:00:00,14.06,54.1,17.58,0.59
2019-06-24 12:00:00,20.14,47.99,18.76,0.53
2019-06-25 12:00:00,28.47,81.91,22.96,0.67
2019-06-26 12:00:00,26.35,65.42,24.39,0.78
2019-06-27 12:00:00,28.12,77.41,25.73,0.72
2019-06-28 12:00:00,23.44,96.32,20.84,0.74
2019-06-29 12:00:00,25.3,92.38,26.4,0.72
2019-06-30 12:00:00,22.75,82.71,18.49,0.75
2019-07-01 12:00:00,36.58,82.51,25.26,0.79
2019-07-02 12:00:00,21.83,71.89,29.18,0.73
2019-07-03 12:00:00,16.08,66.66,21.76,0.83
2019-07-04 12:00:00,14.21,65.83,20.19,0.72
2019-07-05 12:00:00,20.7,80.08,22.9,0.76
2019-07-06 12:00:00,21.4,63.29,22.87,0.82
2019-07-07 12:00:00,20.16,76.62,18.18,0.77
2019-07-08 12:00:00,20.11,55.76,20.41,0.99
2019-07-09 12:00:00,18.41,70.59,22.06,1.21
2019-07-10 12:00:00,19.21,60.19,22.4,0.81
2019-07-11 12:00:00,34.68,50.07,19.72,0.92
2019-07-12 12:00:00,19.79,56.01,19.38,0.73
2019-07-13 12:00:00,19.71,57.94,20.89,0.81
2019-07-14 12:00:00,19.66,52.28,19.02,0.82
2019-07-15 12:00:00,18.15,46.53,22.33,0.81
2019-07-16 12:00:00,23.25,50.02,21.22,0.78
2019-07-17 12:00:00,28.55,63.91,27.76,0.82
2019-07-18 12:00:00,28.11,82.65,26.92,0.84
2019-07-19 12:00:00,19.71,50.42,28.84,0.9
2019-07-20 12:00:00,15.11,49.63,21.62,0.71
2019-07-21 12:00:00,58.44,56.59,23.65,0.87
2019-07-22 12:00:00,19.02,64.06,25.74,0.78
2019-07-23 12:00:00,16.79,42.57,26.46,0.76
2019-07-24 12:00:00,24.89,70.06,21.45,0.86
2019-07-25 12:00:00,21.24,55.33,23.78,0.8
2019-07-26 12:00:00,23.56,67.12,26.74,0.74
2019-07-27 12:00:00,20.51,63.72,17.11,0.65
2019-07-28 12:00:00,27.51,60.71,18.27,0.65
2019-07-29 12:00:00,13.34,65.69,23.62,0.68
2019-07-30 12:00:00,24.28,61.09,23.01,0.71
2019-07-31 12:00:00,17.8,51.46,20.67,0.72
2019-08-01 12:00:00,20.94,58.84,21.5,0.76
2019-08-02 12:00:00,19.29,60.11,25.41,0.83
2019-08-03 12:00:00,17.07,68.97,16.58,0.74
2019-08-04 12:00:00,11.26,61.86,18.38,1.57
2019-08-05 12:00:00,14.84,40.74,27.69,0.68
2019-08-06 12:00:00,17.27,39.26,26.83,0.88
2019-08-07 12:00:00,11.52,27.95,29.53,0.85
2019-08-08 12:00:00,14.57,29.59,23.74,0.78
2019-08-09 12:00:00,17.62,35.13,22.7,0.7
2019-08-10 12:00:00,16.11,43.35,23.95,0.69
2019-08-11 12:00:00,14.19,49.34,20.9,0.62
2019-08-12 12:00:00,15.35,57.26,25.91,0.62
2019-08-13 12:00:00,16.87,47.77,24.83,1.28
2019-08-14 12:00:00,21.3,48.4,27.17,0.74
2019-08-15 12:00:00,21.78,46.47,20.51,0.7
2019-08-16 12:00:00,16.02,30.83,22.16,0.58
2019-08-17 12:00:00,25.48,43.06,35.63,1.16
2019-08-18 12:00:00,21.91,45.18,28.47,0.81
2019-08-19 12:00:00,26.15,55.72,28.83,0.96
2019-08-20 12:00:00,19.98,56.88,28.99,1.09
2019-08-21 12:00:00,20.69,53.91,24.36,1.05
2019-08-22 12:00:00,17.04,66.89,20.64,0.87
2019-08-23 12:00:00,18.94,52.62,19.72,0.7
2019-08-24 12:00:00,16.62,57.49,20.99,0.84
2019-08-25 12:00:00,21.52,51.94,16.39,0.52
2019-08-26 12:00:00,16.73,54.7,24.39,0.63
2019-08-27 12:00:00,10.44,42.92,18.36,0.89
2019-08-28 12:00:00,10.88,36.42,21.11,0.45
2019-08-29 12:00:00,14.02,38.97,17.24,0.5
2019-08-30 12:00:00,17.37,56.74,15.83,0.58
2019-08-31 12:00:00,25.81,67.55,19.82,0.88
2019-09-01 12:00:00,15.9,49.41,14.16,0.62
2019-09-02 12:00:00,14.9,33.46,13.56,0.73
2019-09-03 12:00:00,9.89,46.26,19.67,0.98
2019-09-04 12:00:00,16.75,55.54,22.97,0.77
2019-09-05 12:00:00,16.96,51.98,19.18,0.9
2019-09-06 12:00:00,17.8,60.49,19.83,0.74
2019-09-07 12:00:00,19.47,57.46,18.11,0.74
2019-09-08 12:00:00,14.94,52.49,13.57,0.69
